日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),股息率市值加权
2021-06-03,6667.73,7634.83,12043257523039.896,10116411457573,0.0135
2021-06-02,6681.43,7648.41,12064979900610.43,10126209248075,0.0137
2021-06-01,6739.76,7713.27,12164326624222.676,10210359269008,0.0136
2021-05-31,6728.99,7698.68,12139771101357.27,10192887096823,0.0137
2021-05-28,6668.17,7627.72,12031518564108.19,10103350301797,0.0138
2021-05-27,6685.41,7645.65,12071786023171.764,10063177504840,0.0138
2021-05-26,6628.21,7579.09,11969077231136.926,9980059365883,0.0139
2021-05-25,6619.67,7567.7,11950423530558.307,9967097273562,0.0139
2021-05-24,6544.12,7481.28,11821433781594.785,9856935246695,0.0141
2021-05-21,6527.86,7461.61,11797068852022.576,9810722537238,0.0141
2021-05-20,6548.71,7483.19,11804570251075.008,9827551277891,0.0141
2021-05-19,6584.39,7521.66,11865170023760.842,9881572880902,0.014
2021-05-18,6599.6,7537.96,11901171119499.13,9905382821022,0.014
2021-05-17,6578.14,7512.46,11845963635379.87,9854377912604,0.0141
2021-05-14,6525.8,7452.65,11752271852052.912,9780074048116,0.0141
2021-05-13,6439.03,7352.94,11603833207920.46,9637798708938,0.0143
2021-05-12,6512.05,7434.84,11739981941151.658,9757480573144,0.0142
2021-05-11,6456.04,7369.4,11646592638521.87,9680393591786,0.0143
2021-05-10,6475.99,7391.37,11680410065177.816,9705476862663,0.0143
2021-05-07,6444.44,7354.53,11616089044416.47,9648768168015,0.0143
2021-05-06,6489.35,7405.66,11678654573373.736,9695470881485,0.0143
2021-04-30,6485.71,7401.5,11647886674780.7,9669737724469,0.0143
2021-04-29,6491.93,7406.75,11669995608434.285,9682475539956,0.0142
2021-04-28,6489.74,7404.08,11661784682836.275,9681035342396,0.0141
2021-04-27,6446.28,7354.02,11575126653893.38,9611256825269,0.0143
2021-04-26,6442.65,7349.79,11567347960708.48,9604004795198,0.0142
2021-04-23,6462.76,7372.73,11604946774419.8,9637021839739,0.0141
2021-04-22,6445.47,7352.93,11575091350876.322,9615021527882,0.014
2021-04-21,6420.26,7324.16,11525216095155.15,9569508590822,0.0141
2021-04-20,6428.54,7333.2,11539180192359.922,9580842574047,0.014
2021-04-19,6425.26,7329.34,11527016881495.162,9574287461767,0.0137
2021-04-16,6339.59,7231.61,11386620310383.373,9459955017627,0.0139
2021-04-15,6276.46,7159.5,11273842503332.184,9362914628997,0.0141
2021-04-14,6277.21,7160.36,11282806923343.797,9369508283351,0.0138
2021-04-13,6209.78,7083.31,11159233071032.387,9263720713522,0.014
2021-04-12,6226.42,7102.29,11203895643556.158,9298745334001,0.0139
2021-04-09,6335.24,7226.42,11382833515826.965,9439732586620,0.0138
2021-04-08,6356.75,7250.96,11419009204041.166,9464115035338,0.0136
2021-04-07,6348.08,7240.35,11411629976566.098,9460745527967,0.0136
2021-04-06,6343.1,7234.67,11385594738671.523,9447954757309,0.0136
2021-04-02,6326.61,7215.86,11350599888515.398,9424507767136,0.0136
2021-04-01,6311.66,7198.82,11336045080709.979,9409755669873,0.0135
2021-03-31,6254.07,7133.13,11238468981929.42,9323246531347,0.0136
2021-03-30,6280.36,7162.95,11281128410846.475,9357614679050,0.0133
2021-03-29,6254.94,7133.96,11232270337409.65,9321391787542,0.0131
2021-03-26,6251.79,7130.37,11193805913208.854,9297836976470,0.0129
2021-03-25,6157.41,7022.72,11019675587106.16,9157037154121,0.013
2021-03-24,6142.54,7005.76,11002587512315.69,9140312526669,0.013
2021-03-23,6219.17,7093.15,11132794425166.139,9259732007656,0.0128
2021-03-22,6305.69,7191.84,11283988611479.578,9387756801671,0.0126
2021-03-19,6206.6,7078.83,11097973160989.373,9238640112773,0.0128
2021-03-18,6273.86,7155.53,11206074752757.172,9334271786834,0.0127
2021-03-17,6225.36,7100.22,11112779476246.445,9257959877538,0.0128
2021-03-16,6195.24,7065.87,11064426518135.826,9222006176171,0.0128
2021-03-15,6173.87,7041.5,11016063581713.686,9181881817334,0.0129
2021-03-12,6222.38,7096.82,11087680221015.498,9245549632517,0.0127
2021-03-11,6213.83,7087.07,11049141692846.883,9221365018807,0.0128
2021-03-10,6062.26,6914.19,10784555904136.936,9006650901851,0.0131
2021-03-09,6108,6966.37,10857665270816.592,9067044357375,0.013
2021-03-08,6256.41,7135.63,11108535200332.332,9275644305795,0.0127
2021-03-05,6403.5,7303.21,11349310196756.314,9467114293253,0.0124
2021-03-04,6401.99,7301.5,11363620340933.848,9477202611026,0.0124
2021-03-03,6524.75,7440.83,11567268760653.074,9648241035320,0.0122
2021-03-02,6433.33,7336.58,11401417406056.97,9507986790383,0.0123
2021-03-01,6488.44,7399.42,11474727409635.914,9570993054676,0.0123
2021-02-26,6364.35,7257.92,11266999815299.256,9386703337346,0.0125
2021-02-25,6499.15,7411.64,11514093467406.055,9591190264482,0.0122
2021-02-24,6536.19,7453.87,11558109375455.365,9630253640573,0.0122
2021-02-23,6631.23,7562.26,11715106346263.23,9753982777517,0.012
2021-02-22,6657.06,7591.71,11750231383817.752,9783512883151,0.012
2021-02-19,6703.48,7644.66,11820654164333.658,9829518102475,0.0119
2021-02-18,6614.54,7543.23,11679473149471.838,9710360425405,0.012
2021-02-10,6525.17,7441.31,11522031228874.223,9573177545818,0.0122
2021-02-09,6457.88,7364.58,11418231254429.059,9478737804269,0.0123
2021-02-08,6323.16,7210.94,11164283526167.557,9269966981149,0.0126
2021-02-05,6239.87,7115.96,11015147714932.984,9116387489317,0.0128
2021-02-04,6328.79,7217.36,11160255762085.203,9242186335738,0.0126
2021-02-03,6399.33,7297.81,11285317542900.389,9351888286169,0.0125
2021-02-02,6454.79,7361.04,11390933705511.771,9430487876658,0.0123
2021-02-01,6393.28,7290.9,11282896792440.125,9339531113339,0.0124
2021-01-29,6346.14,7237.14,11200367409386.693,9266186577495,0.0125
2021-01-28,6414.38,7314.97,11320365152292.043,9367204073198,0.0124
2021-01-27,6557.16,7477.79,11570309134803.365,9565244168294,0.0121
2021-01-26,6532.96,7450.2,11536393088964.621,9537488164753,0.0122
2021-01-25,6645.31,7578.32,11715619530903.73,9672206337970,0.012
2021-01-22,6637.81,7569.76,11706875535145.05,9657327817260,0.012
2021-01-21,6622.5,7552.3,11698122157977.154,9641239759052,0.012
2021-01-20,6535.42,7453,11546656595190.62,9524312880182,0.0122
2021-01-19,6476.37,7384.86,11447486393754.592,9436743613361,0.0123
2021-01-18,6514.46,7428.3,11498895324429.87,9482078404532,0.0122
2021-01-15,6417.5,7317.73,11321185060272.533,9311747052674,0.0124
2021-01-14,6439.89,7343.26,11351426574359.38,9318706907317,0.0124
2021-01-13,6496.91,7408.29,11444462170047.766,9390444394616,0.0123
2021-01-12,6543.23,7461.1,11518267193252.807,9452335149621,0.0122
2021-01-11,6455.4,7360.95,11369600125597.314,9329933131725,0.0123
2021-01-08,6557.6,7477.48,11551773218552.97,9479033572989,0.0122
2021-01-07,6538.12,7455.27,11523831131868.219,9448659293517,0.0122
2021-01-06,6528.14,7443.9,11508198366513.064,9434116468949,0.0122
2021-01-05,6539.73,7457.11,11520881339058.373,9446561645951,0.0122
2021-01-04,6482.79,7392.18,11416115945239.955,9353145974201,0.0123
2020-12-31,6367.11,7260.28,11226435550988.762,9190775710304,0.0125
2020-12-30,6269.25,7148.68,11045694679723.79,9052350817894,0.0127
2020-12-29,6199.85,7069.55,10934868832249.75,8955690511462,0.0129
2020-12-28,6244.48,7120.44,11010072456984.52,9019911981294,0.0128
2020-12-25,6278.5,7159.23,11071717015239.498,9041101842629,0.0127
2020-12-24,6205.22,7075.68,10945401674507.781,8933440427420,0.0129
2020-12-23,6307.6,7192.42,11114815215981.33,9074053410209,0.0127
2020-12-22,6250.06,7126.81,11022311385877.975,9001586559898,0.0128
2020-12-21,6398.6,7296.18,11285400086621.656,9213178090821,0.0125
2020-12-18,6291.92,7174.53,11105622053628.904,9058538937522,0.0127
2020-12-17,6308.9,7193.9,11136572726763.574,9076534375030,0.0126
2020-12-16,6235.44,7110.13,11011764782855.246,8970821760148,0.0128
2020-12-15,6265.58,7144.5,11062833339856.578,9005572169626,0.0127
2020-12-14,6259.02,7137.02,11057167742325.453,8997528975984,0.0127
2020-12-11,6209.43,7080.47,10511068327974.537,8846278235311,0.0122
2020-12-10,6320.1,7206.66,10684618174843.094,8990215930009,0.012
2020-12-09,6307.22,7191.98,10662916423297.174,8975093233455,0.012
2020-12-08,6423.65,7324.75,10855419770085.22,9137589624495,0.0118
2020-12-07,6424.68,7325.92,10865125861449.285,9144543411655,0.0118
2020-12-04,6464.73,7371.59,10933408280929.86,9201527600613,0.0118
2020-12-03,6440.88,7344.39,10895537368554.592,9162118060526,0.0118
2020-12-02,6434.98,7337.41,10883029369367.26,9155320196676,0.0118
2020-12-01,6426.62,7327.87,10857850046669.861,9142055614118,0.0118
2020-11-30,6320.94,7207.38,10685016581224.81,8996075283525,0.012
2020-11-27,6351.61,7242.35,10738299977573.379,9033084953343,0.012
2020-11-26,6334.3,7222.61,10705235794566.354,9006022192965,0.012
2020-11-25,6350.37,7240.93,10720202039392.852,9018063105259,0.012
2020-11-24,6475.19,7383.03,10931811029295.178,9195890993917,0.0118
2020-11-23,6472.93,7380.46,10927647920721.816,9199013077126,0.0118
2020-11-20,6422.99,7323.51,10839912908924.523,9119429409786,0.0119
2020-11-19,6360.6,7252.38,10727359890189.826,9028263197173,0.012
2020-11-18,6341.01,7230.05,10701225219522.676,9004152517807,0.0121
2020-11-17,6336.94,7225.4,10691678882167.986,9004829617955,0.0121
2020-11-16,6387.37,7282.91,10772413576283.996,9072050546027,0.012
2020-11-13,6306.97,7191.23,10634864493816.38,8930813387035,0.0122
2020-11-12,6315.49,7200.93,10651002820552.592,8948763412420,0.0122
2020-11-11,6294.61,7177.11,10616117648687.844,8916521034191,0.0122
2020-11-10,6373.09,7266.59,10735635470922,9007666357652,0.0121
2020-11-09,6421.65,7321.97,10815821204466.932,9070975075366,0.012
2020-11-06,6301.25,7184.67,10625710274554.898,8908634595931,0.0122
2020-11-05,6351.98,7242.52,10705247162589.438,8976448990172,0.0121
2020-11-04,6234.16,7108.18,10494622289860.408,8803622569622,0.0124
2020-11-03,6241.77,7116.85,10507808680601.686,8812090345731,0.0123
2020-11-02,6143.12,7004.37,10359779337823.008,8648156084335,0.0125
2020-10-30,6111.48,6968.3,10295849171309.229,8605680731944,0.0126
2020-10-29,6255.19,7132.16,10528495983509.584,8804956371880,0.0123
2020-10-28,6246,7121.68,10505662281041.947,8788574789690,0.0123
2020-10-27,6221.34,7093.56,10453603294777.514,8748001300514,0.0124
2020-10-26,6214.38,7085.62,10433871353739.893,8736433836305,0.0124
2020-10-23,6213.26,7084.35,10429883780593.715,8734696431171,0.0124
2020-10-22,6317.14,7202.8,10596138589834.84,8867507395832,0.0122
2020-10-21,6350.01,7240.21,10650441188047.955,8911778993443,0.0122
2020-10-20,6423.11,7323.56,10759597424320.432,9006356565018,0.012
2020-10-19,6358.32,7249.45,10654338213689.57,8916786363469,0.0122
2020-10-16,6428.68,7329.67,10790948809545.592,9025026464052,0.012
2020-10-15,6460.04,7365.43,10834801581908.38,9063524450935,0.012
2020-10-14,6508.37,7420.34,10912108571007.701,9130002096109,0.0119
2020-10-13,6551.4,7469.39,10977286871345.81,9187952626547,0.0118
2020-10-12,6541.18,7457.73,10953474431630.646,9166738560746,0.0118
2020-10-09,6357.97,7248.86,10647819013213.06,8916578161988,0.0122
2020-09-30,6192.5,7060.21,10381005155296.602,8695594609240,0.0125
2020-09-29,6228.77,7101.55,10433443218951.89,8742132215527,0.0124
2020-09-28,6178.47,7044.2,10347991399377.1,8667764359655,0.0125
2020-09-25,6236.89,7110.81,10430430692718.799,8741182775433,0.0124
2020-09-24,6244.64,7119.61,10438887797204.295,8746729917143,0.0124
2020-09-23,6392.03,7287.35,10677718843064.4,8945423515137,0.0121
2020-09-22,6358.65,7249.21,10622869574426.59,8892863542683,0.0122
2020-09-21,6445.96,7348.75,10771481992267.498,8989465666122,0.012
2020-09-18,6469.47,7375.55,10805450872399.3,9024255307985,0.012
2020-09-17,6367.02,7258.75,10641652849679.506,8881906760261,0.0122
2020-09-16,6353.84,7243.72,10621409878256.496,8865122131546,0.0122
2020-09-15,6387.88,7282.53,10671566482038.496,8908378255889,0.0121
2020-09-14,6351.24,7240.76,10605335082999.705,8855216082429,0.0122
2020-09-11,6311.97,7195.99,10552392422882.994,8810275138772,0.0123
2020-09-10,6235.57,7108.89,10421809659193.006,8708354724471,0.0124
2020-09-09,6349.22,7238.1,10583339769853.705,8845552134449,0.0122
2020-09-08,6525.1,7438.6,10865358967179.605,9055877993818,0.0119
2020-09-07,6478.81,7385.84,10802083014903.49,9001642806409,0.012
2020-09-04,6618.58,7545.17,11044183016008.299,9196863585548,0.0117
2020-09-03,6662.25,7594.96,11129986271675.795,9265934427198,0.0116
2020-09-02,6717.56,7658.01,11214433867231.203,9334611637196,0.0116
2020-09-01,6710.46,7649.91,11204434908858.307,9331224184259,0.0116
2020-08-31,6668.43,7602,11130159511781.402,9275925571720,0.0116
2020-08-28,6691.21,7627.97,11174628834676.994,9311188417646,0.0116
2020-08-27,6578.79,7499.65,10986200908499.6,9153771626552,0.0118
2020-08-26,6525.88,7439,10901829307660.7,9088989320576,0.0119
2020-08-25,6652.55,7583.39,11109744614706.998,9259660504899,0.0117
2020-08-24,6688.96,7624.75,11159295114634.803,9310227116758,0.0116
2020-08-21,6643.94,7572.9,11072586263719.1,9240475503062,0.0117
2020-08-20,6593.79,7515.66,10993478346814.31,9175390975506,0.0118
2020-08-19,6666.27,7598.26,11119465567924.596,9279379707385,0.0117
2020-08-18,6789.4,7738.38,11318530676175.1,9438567818966,0.0115
2020-08-17,6744.55,7686.99,11226050816808.795,9370043892211,0.0115
2020-08-14,6623.56,7549.1,11001200887403.506,9181520755552,0.0118
2020-08-13,6552.66,7467.74,10884906923041.404,9080302745058,0.0119
2020-08-12,6528.4,7439.91,10849163225384.8,9046018264361,0.0119
2020-08-11,6600.85,7522.26,10973796732812.795,9147737730692,0.0116
2020-08-10,6725.3,7663.95,11186060584213.598,9320769681096,0.0113
2020-08-07,6688.88,7622.16,11120176870840,9260113635080,0.0114
2020-08-06,6770.3,7714.78,11229416575835.197,9358143429203,0.0113
2020-08-05,6772.84,7717.46,11236424011287.504,9356322839651,0.0113
2020-08-04,6697.71,7631.85,11121940565584.195,9261830761629,0.0114
2020-08-03,6739.81,7679.82,11172917256503.201,9313372700825,0.0113
2020-07-31,6579.67,7497.35,10918673657314.299,9080519349267,0.0115
2020-07-30,6511.44,7419.35,10813304867058.799,8954456921903,0.0117
2020-07-29,6530.27,7440.6,10833459679512.91,8953807789451,0.0116
2020-07-28,6359.66,7244.89,10560907191604.4,8733347740641,0.0119
2020-07-27,6298.74,7175.2,10451530075376.902,8646571640246,0.0121
2020-07-24,6283.98,7157.83,10432044995163.496,8620943004695,0.0121
2020-07-23,6620.09,7540.23,10981840013874.902,9072473891930,0.0115
2020-07-22,6620.69,7539.22,10981495746664.596,9070782876850,0.0115
2020-07-21,6563.32,7473.88,10878360760178.805,8995927635817,0.0116
2020-07-20,6526.83,7432.07,10804815370362.8,8944504487011,0.0117
2020-07-17,6344.59,7222.41,10504258847632.502,8694299518254,0.012
2020-07-16,6320,7192.88,10458890296113.193,8656826779516,0.0121
2020-07-15,6638.84,7554.55,10995225693374.994,9096783644970,0.0115
2020-07-14,6807.73,7745.94,11243732241065.504,9299350555968,0.0112
2020-07-13,6899.52,7849.39,11379249049714.094,9403743562393,0.0111
2020-07-10,6676.44,7595.28,11025100108571.998,9103807273163,0.0114
2020-07-09,6693.75,7612.35,11040094705585.006,9129105451874,0.0114
2020-07-08,6535.42,7431.84,10779498259704.705,8916892316801,0.0117
2020-07-07,6380.03,7251.75,10533353954751.799,8703795034590,0.012
2020-07-06,6299.86,7159.09,10401561457766.7,8597365976832,0.0121
2020-07-03,6051.51,6875.64,9999970785103.61,8255680765985,0.0126
2020-07-02,5975.28,6787.8,9868259316111.404,8150724879769,0.0128
2020-07-01,5881.89,6681.3,9719327951099.1,8017459264370,0.013
2020-06-30,5864.42,6660.94,9692969299033.701,7990351534240,0.013
2020-06-29,5762.44,6543.79,9531887253177.49,7859683093707,0.0132
2020-06-24,5789.09,6571.04,9569017295171.701,7893236061934,0.0132
2020-06-23,5804.34,6584.18,9594780679929.803,7917451137675,0.0131
2020-06-22,5784.03,6560.4,9554945608426.496,7884721782242,0.0132
2020-06-19,5787.15,6562.73,9575109694758.697,7896212807917,0.0132
2020-06-18,5734.4,6498.86,9482750177280.197,7822204665048,0.0133
2020-06-17,5735.42,6498.23,9487374029348.8,7820944763843,0.0133
2020-06-16,5695.3,6452.65,9425736143207.6,7760300803397,0.0134
2020-06-15,5590.64,6333.31,9249238342913.4,7619891426479,0.0137
2020-06-12,5591.49,6333.54,9315982568769.893,7760494629020,0.0129
2020-06-11,5589.1,6328.8,9292623942442.105,7755855292770,0.013
2020-06-10,5615.24,6355.66,9337512755726.803,7793076721636,0.013
2020-06-09,5610.38,6349.27,9329905363111.395,7784155251939,0.013
2020-06-08,5575.3,6308.5,9266244169013.598,7734161993403,0.0131
2020-06-05,5585.42,6319.43,9283885577418.895,7740497708146,0.0131
2020-06-04,5576.75,6307.32,9270808783370.396,7724591693286,0.0132
2020-06-03,5572.31,6301.52,9256982430159.406,7713086671113,0.0132
2020-06-02,5566.44,6294.41,9246880587496.201,7705830482239,0.0132
2020-06-01,5569.48,6297.29,9258307316494.994,7716072232944,0.0132
2020-05-29,5406.34,6111.7,9001574886201.701,7501050704332,0.0136
2020-05-28,5361.17,6057.98,8929052133513.895,7444799249415,0.0137
2020-05-27,5369.5,6064.95,8941466538544.197,7452347522342,0.0137
2020-05-26,5420.21,6121.57,9014954271620.895,7515093174793,0.0136
2020-05-25,5316.6,6003.58,8845182953312.3,7377917077156,0.0138
2020-05-22,5328.23,6016.64,8859315339705.898,7387737022111,0.0138
2020-05-21,5426.17,6126.43,9013833663522.896,7518751297021,0.0136
2020-05-20,5489.7,6196.98,9105786492645.693,7587766386591,0.0134
2020-05-19,5547.88,6261.57,9201962905053.805,7668015618124,0.0133
2020-05-18,5478.82,6183.61,9094977051511.006,7581512490419,0.0135
2020-05-15,5507.93,6214.99,9123501132636.396,7611103130001,0.0134
2020-05-14,5487.11,6189.86,9086527740480.201,7580356309453,0.0135
2020-05-13,5536.28,6245.16,9170793434484.904,7651243943821,0.0134
2020-05-12,5512.46,6216.92,9129562991734.098,7617507116330,0.0134
2020-05-11,5496.19,6198.48,9108927591637.395,7601289354459,0.0136
2020-05-08,5507.7,6211.07,9122807807586.61,7616462322522,0.0136
2020-05-07,5445.75,6141.13,9023638233112.705,7533575222265,0.0137
2020-05-06,5451.32,6147.41,9030949020416.004,7542808770702,0.0138
2020-04-30,5353.86,6037.51,8882397818292.7,7419273427083,0.014
2020-04-29,5226.81,5894.05,8685218467079.395,7252469661801,0.014
2020-04-28,5227.85,5894.24,8684638130418.702,7251834954356,0.014
2020-04-27,5265.72,5936.94,8741325092599.802,7298759240374,0.0138
2020-04-24,5273.55,5945.76,8749677365742.995,7297689062893,0.0136
2020-04-23,5357.79,6040.2,8884666416396.3,7404571246565,0.0132
2020-04-22,5387.62,6073.84,8918676772654.096,7435658634859,0.0132
2020-04-21,5343.88,6024.52,8845855983671.7,7377250627711,0.0133
2020-04-20,5381.79,6067.25,8909165799929.006,7426601033261,0.0132
2020-04-17,5318.45,5995.86,8811681379588.205,7333650952207,0.0132
2020-04-16,5316.97,5994.18,8810495698687.2,7330312930056,0.0132
